"Timestamp","What is your current graduation year?","How would you describe your gender identity?","How would you describe your race and ethnicity? Check all that apply.","What is your (intended) concentration area(s)?","Did you attend a public or private high school?","How has your political ideology changed since coming to Brown?","During the semester, how many hours of sleep do you get per night on average?","Do you think ""cancel culture"" is an effective way to hold people accountable for their actions?","Have you ever used ChatGPT to assist with a class assignment?","Do you support the right to own guns in the United States?","Do you feel like you fit in at Brown?","Have you ever been rejected from a club or student organization at Brown?","Do you think you have better social skills than the average Brown student?","In your experience, were classes at your high school or at Brown more challenging?","Have you ever used a dating app while at Brown?"
"2023/03/06 3:48:37 PM AST","2026","Female","Black;White","Humanities/Arts;Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","5","Yes","No, but I know what ChatGPT is","Yes","Yes","No","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 3:49:46 PM AST","2026","Female","White","Humanities/Arts;Life Sciences","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","Unsure","Yes","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 3:51:35 PM AST","2026","Female","White","Humanities/Arts","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","Yes","Unsure","Yes","Yes, significantly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 3:51:44 PM AST","2025","Female","Asian","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","7","Unsure","Yes","No","Yes","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 3:53:55 PM AST","2025","Female","Asian;Middle Eastern or North African;White","Humanities/Arts;Social Sciences (including economics, CLPS)","Private","I have become more liberal","8","No","Yes","No","Yes","Yes","Yes, significantly better","Classes at Brown are more challenging","Yes"
"2023/03/06 3:55:53 PM AST","2024","Female","White","Humanities/Arts","Private","I have become more liberal","8","No","No, and I don't know what ChatGPT is","Yes","Yes","Yes","Yes, significantly better","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/06 3:55:55 PM AST","2026","Female","Asian;White","Humanities/Arts;Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","Unsure","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 3:58:03 PM AST","2026","Female","White","Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Private","I have become more conservative","6","No","No, but I know what ChatGPT is","No","No","Yes","No, significantly worse","Classes at my high school were more challenging","No"
"2023/03/06 3:58:43 PM AST","2024","Male","White","Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Public","I have become more liberal","8","No","Yes","No","Yes","Yes","Yes, slightly better","Prefer not to answer","No"
"2023/03/06 4:00:02 PM AST","2025","Female","Hispanic","Humanities/Arts","Public","I have become more liberal","5","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 4:00:33 PM AST","2026","Female","White","Humanities/Arts","Public","I have become more liberal","8","Yes","No, but I know what ChatGPT is","No","Yes","Yes","No, significantly worse","Classes at my high school were more challenging","No"
"2023/03/06 4:02:50 PM AST","2025","Male","White","Life Sciences","Private","I have become more liberal","7","Unsure","No, but I know what ChatGPT is","Unsure","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 4:03:10 PM AST","2023","Male","Asian;White","Life Sciences","Public","I have become more conservative","6","No","Yes","Yes","Yes","Yes","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/06 4:03:11 PM AST","2024","Female","Asian","Social Sciences (including economics, CLPS)","Private","I have become more liberal","7","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 4:03:43 PM AST","2025","Male","Black;White","Humanities/Arts","Public","I have become more conservative","9","Yes","No, but I know what ChatGPT is","Yes","Yes","Yes","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/06 4:06:06 PM AST","2024","Female","Asian","Physical Sciences (including math, computer science);Social Sciences (including economics, CLPS)","Private","I have become more liberal","8","Yes","No, but I know what ChatGPT is","No","Yes","No","Yes, significantly better","Classes at my high school were more challenging","Yes"
"2023/03/06 4:06:57 PM AST","2026","Female","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","No","Yes","No","Yes","No","No, slightly worse","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 4:07:14 PM AST","2024","Female","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Private","I have become more liberal","7","Unsure","No, but I know what ChatGPT is","No","Yes","Yes","No, slightly worse","Classes at my high school were more challenging","No"
"2023/03/06 4:08:56 PM AST","2026","Male","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","6","Unsure","No, but I know what ChatGPT is","Yes","Yes","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 4:10:37 PM AST","2025","Female","White","Life Sciences","Public","I have become more liberal","7","No","No, but I know what ChatGPT is","Unsure","Yes","No","Yes, slightly better","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 4:11:44 PM AST","2026","Male","White","Humanities/Arts;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","7","Yes","No, and I don't know what ChatGPT is","No","Unsure","No","Yes, significantly better","Classes at my high school were more challenging","Yes"
"2023/03/06 4:12:14 PM AST","2026","Male","White","Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","8","No","No, but I know what ChatGPT is","Unsure","Yes","No","No, slightly worse","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/06 4:13:59 PM AST","2025","Male","White","Social Sciences (including economics, CLPS)","Private","I have become more conservative","7","Prefer not to answer","No, but I know what ChatGPT is","Yes","No","No","Yes, significantly better","Classes at Brown are more challenging","No"
"2023/03/06 4:14:00 PM AST","2025","Male","White","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","6","Yes","No, but I know what ChatGPT is","Yes","No","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 4:15:36 PM AST","2025","Male","Asian","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","7","No","Yes","No","Yes","Yes","No, significantly worse","Classes at my high school and at Brown have been equally challenging","No"
"2023/03/06 4:16:52 PM AST","2024","Female","Asian","Life Sciences","Public","My political ideology has not changed","6","No","No, but I know what ChatGPT is","No","Yes","No","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 4:21:30 PM AST","2025","Non-binary","Black;Hispanic","Physical Sciences (including math, computer science)","Public","My political ideology has not changed","8","No","No, but I know what ChatGPT is","Unsure","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 4:23:54 PM AST","2025","Male","Asian;White","Humanities/Arts;Physical Sciences (including math, computer science)","Public","My political ideology has not changed","7","No","Yes","Unsure","Yes","No","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 4:24:26 PM AST","2026","Female","Black","Humanities/Arts;Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","7","No","No, but I know what ChatGPT is","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 4:25:18 PM AST","2026","Female","White","Life Sciences","Public","My political ideology has not changed","5","No","No, but I know what ChatGPT is","Unsure","Yes","Yes","No, slightly worse","Classes at Brown are more challenging","No"
"2023/03/06 4:26:24 PM AST","2026","Female","White","Humanities/Arts","Public","My political ideology has not changed","9","No","Yes","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 4:27:15 PM AST","2025","Female","Middle Eastern or North African","Social Sciences (including economics, CLPS)","Private","I have become more conservative","8","No","Yes","No","Unsure","No","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/06 4:36:55 PM AST","2026","Male","Hispanic","Life Sciences","Public","Prefer not to answer","5","Yes","No, and I don't know what ChatGPT is","No","Unsure","Prefer not to answer","Yes, slightly better","Classes at Brown are more challenging","Yes"
"2023/03/06 4:37:34 PM AST","2026","Female","Hispanic","Prefer not to answer","Public","Prefer not to answer","6","No","No, and I don't know what ChatGPT is","No","Unsure","Prefer not to answer","Yes, slightly better","Prefer not to answer","No"
"2023/03/06 4:37:48 PM AST","2025","Male","Native American or Alaska Native;White","Social Sciences (including economics, CLPS)","Public","I have become more conservative","7","No","Yes","No","No","No","Yes, slightly better","Classes at my high school were more challenging","Yes"
"2023/03/06 4:39:56 PM AST","2025","Female","White","Life Sciences;Physical Sciences (including math, computer science)","Public","My political ideology has not changed","6","No","Yes","No","Yes","No","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 4:44:33 PM AST","2025","Male","Asian","Physical Sciences (including math, computer science)","Public","I have become more conservative","8","No","No, but I know what ChatGPT is","Yes","Yes","Yes","Yes, significantly better","Classes at Brown are more challenging","Yes"
"2023/03/06 4:50:07 PM AST","2024","Male","White","Social Sciences (including economics, CLPS)","Public","My political ideology has not changed","8","Unsure","Yes","No","Yes","Yes","Yes, slightly better","Classes at Brown are more challenging","No"
"2023/03/06 4:53:27 PM AST","2025","Female","Hispanic","Life Sciences;Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","6","No","No, but I know what ChatGPT is","No","Yes","Yes","No, slightly worse","Classes at my high school and at Brown have been equally challenging","Yes"
"2023/03/06 4:53:30 PM AST","2025","Female","White","Social Sciences (including economics, CLPS)","Private","My political ideology has not changed","7","No","No, but I know what ChatGPT is","Yes","Yes","Yes","Yes, significantly better","Classes at Brown are more challenging","Yes"
"2023/03/06 4:53:46 PM AST","2025","Male","Asian","Physical Sciences (including math, computer science)","Private","My political ideology has not changed","5","Yes","Yes","No","Yes","Yes","Prefer not to answer","Classes at my high school and at Brown have been equally challenging","No"
